Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2006-06-12 14:00:00.000 +0200,Mostly Cloudy,rain,23.90555556,23.90555556,0.47,10.1269,353,10.3523,0,1025.63,Foggy starting overnight continuing until morning.
2006-06-12 15:00:00.000 +0200,Partly Cloudy,rain,25,25,0.49,12.4131,10,9.982,0,1025.02,Foggy starting overnight continuing until morning.
2006-06-12 16:00:00.000 +0200,Mostly Cloudy,rain,24.00555556,24.00555556,0.53,12.3004,18,9.982,0,1024.6,Foggy starting overnight continuing until morning.
2006-06-12 17:00:00.000 +0200,Mostly Cloudy,rain,23.98888889,23.98888889,0.44,12.3004,8,11.3988,0,1024.17,Foggy starting overnight continuing until morning.
2006-06-12 18:00:00.000 +0200,Mostly Cloudy,rain,22.89444444,22.89444444,0.48,13.9909,19,9.982,0,1023.72,Foggy starting overnight continuing until morning.
2006-06-12 19:00:00.000 +0200,Mostly Cloudy,rain,21.29444444,21.29444444,0.62,9.4346,19,9.982,0,1023.32,Foggy starting overnight continuing until morning.
2006-06-12 20:00:00.000 +0200,Mostly Cloudy,rain,20.38888889,20.38888889,0.61,4.7978,7,10.3523,0,1023.41,Foggy starting overnight continuing until morning.
2006-06-12 21:00:00.000 +0200,Mostly Cloudy,rain,17.33333333,17.33333333,0.75,4.4758,351,9.982,0,1023.24,Foggy starting overnight continuing until morning.
2006-06-12 22:00:00.000 +0200,Mostly Cloudy,rain,16.68888889,16.68888889,0.84,3.22,20,15.8263,0,1023.63,Foggy starting overnight continuing until morning.
2006-06-12 23:00:00.000 +0200,Mostly Cloudy,rain,16.17222222,16.17222222,0.87,6.3595,346,14.168,0,1023.67,Foggy starting overnight continuing until morning.
2006-06-13 00:00:00.000 +0200,Mostly Cloudy,rain,15.05,15.05,0.9,6.2951,329,14.9086,0,1023.53,Mostly cloudy throughout the day.
2006-06-13 01:00:00.000 +0200,Mostly Cloudy,rain,15.56111111,15.56111111,0.84,6.5366,338,14.9086,0,1023.14,Mostly cloudy throughout the day.
2006-06-13 02:00:00.000 +0200,Partly Cloudy,rain,11.59444444,11.59444444,0.91,4.3631,336,14.9569,0,1020.18,Mostly cloudy throughout the day.
2006-06-13 03:00:00.000 +0200,Mostly Cloudy,rain,15.11666667,15.11666667,0.87,3.1395,29,14.9086,0,1022.4,Mostly cloudy throughout the day.
2006-06-13 04:00:00.000 +0200,Overcast,rain,15.07222222,15.07222222,0.9,10.6743,329,14.9086,0,1022.59,Mostly cloudy throughout the day.
2006-06-13 05:00:00.000 +0200,Mostly Cloudy,rain,14.56666667,14.56666667,0.89,10.1913,316,14.9569,0,1022.65,Mostly cloudy throughout the day.
2006-06-13 06:00:00.000 +0200,Mostly Cloudy,rain,16.04444444,16.04444444,0.82,10.8514,351,9.982,0,1022.85,Mostly cloudy throughout the day.
2006-06-13 07:00:00.000 +0200,Mostly Cloudy,rain,17.68888889,17.68888889,0.71,11.5115,11,9.982,0,1022.73,Mostly cloudy throughout the day.
2006-06-13 08:00:00.000 +0200,Mostly Cloudy,rain,18.65,18.65,0.66,13.3469,19,10.3523,0,1022.51,Mostly cloudy throughout the day.
2006-06-13 09:00:00.000 +0200,Mostly Cloudy,rain,19.93333333,19.93333333,0.61,14.2002,20,9.982,0,1022.64,Mostly cloudy throughout the day.
2006-06-13 10:00:00.000 +0200,Mostly Cloudy,rain,21.04444444,21.04444444,0.47,15.4399,2,9.982,0,1022.46,Mostly cloudy throughout the day.
2006-06-13 11:00:00.000 +0200,Mostly Cloudy,rain,21.22222222,21.22222222,0.49,15.4882,27,11.3988,0,1022.37,Mostly cloudy throughout the day.
2006-06-13 12:00:00.000 +0200,Mostly Cloudy,rain,22.24444444,22.24444444,0.49,15.7458,20,11.2056,0,1022.15,Mostly cloudy throughout the day.
2006-06-13 13:00:00.000 +0200,Mostly Cloudy,rain,22.77777778,22.77777778,0.44,14.3612,10,9.982,0,1021.75,Mostly cloudy throughout the day.
2006-06-13 14:00:00.000 +0200,Mostly Cloudy,rain,22.79444444,22.79444444,0.47,15.5043,359,10.3523,0,1021.36,Mostly cloudy throughout the day.
2006-06-13 15:00:00.000 +0200,Mostly Cloudy,rain,22.8,22.8,0.5,17.1143,10,9.982,0,1020.56,Mostly cloudy throughout the day.
2006-06-13 16:00:00.000 +0200,Mostly Cloudy,rain,23.83888889,23.83888889,0.5,14.1358,29,9.982,0,1020.15,Mostly cloudy throughout the day.
2006-06-13 17:00:00.000 +0200,Mostly Cloudy,rain,22.93888889,22.93888889,0.41,13.685,9,10.3523,0,1020.26,Mostly cloudy throughout the day.
2006-06-13 18:00:00.000 +0200,Mostly Cloudy,rain,22.22222222,22.22222222,0.46,15.5365,30,9.982,0,1019.84,Mostly cloudy throughout the day.
2006-06-13 19:00:00.000 +0200,Mostly Cloudy,rain,21.2,21.2,0.52,11.0446,20,9.982,0,1019.82,Mostly cloudy throughout the day.
2006-06-13 20:00:00.000 +0200,Mostly Cloudy,rain,18.31111111,18.31111111,0.66,8.05,21,10.3523,0,1019.68,Mostly cloudy throughout the day.
2006-06-13 21:00:00.000 +0200,Mostly Cloudy,rain,17.19444444,17.19444444,0.72,7.6797,340,9.982,0,1019.84,Mostly cloudy throughout the day.
2006-06-13 22:00:00.000 +0200,Partly Cloudy,rain,15.99444444,15.99444444,0.76,3.1878,15,15.8263,0,1020.43,Mostly cloudy throughout the day.
2006-06-13 23:00:00.000 +0200,Partly Cloudy,rain,13.62222222,13.62222222,0.83,3.3649,322,14.9569,0,1020.28,Mostly cloudy throughout the day.
2006-06-14 00:00:00.000 +0200,Partly Cloudy,rain,12.78333333,12.78333333,0.86,3.3649,319,15.8263,0,1020.03,Partly cloudy throughout the day.
2006-06-14 01:00:00.000 +0200,Partly Cloudy,rain,11.73888889,11.73888889,0.9,2.9463,340,15.8263,0,1019.63,Partly cloudy throughout the day.
2006-06-14 02:00:00.000 +0200,Partly Cloudy,rain,12.42777778,12.42777778,0.92,5.5384,273,14.9569,0,1017.74,Partly cloudy throughout the day.
2006-06-14 03:00:00.000 +0200,Partly Cloudy,rain,10.74444444,10.74444444,0.95,3.2683,284,15.8263,0,1018.75,Partly cloudy throughout the day.
2006-06-14 04:00:00.000 +0200,Partly Cloudy,rain,9.861111111,9.861111111,0.92,2.9946,13,15.8263,0,1018.64,Partly cloudy throughout the day.
2006-06-14 05:00:00.000 +0200,Mostly Cloudy,rain,10.68888889,10.68888889,0.92,3.4937,310,14.9569,0,1018.6,Partly cloudy throughout the day.
2006-06-14 06:00:00.000 +0200,Mostly Cloudy,rain,13.82222222,13.82222222,0.84,7.728,321,9.982,0,1018.62,Partly cloudy throughout the day.
2006-06-14 07:00:00.000 +0200,Mostly Cloudy,rain,16.06666667,16.06666667,0.81,7.4704,351,9.982,0,1018.22,Partly cloudy throughout the day.
2006-06-14 08:00:00.000 +0200,Mostly Cloudy,rain,17.66111111,17.66111111,0.73,5.1359,359,10.3523,0,1018.01,Partly cloudy throughout the day.
2006-06-14 09:00:00.000 +0200,Partly Cloudy,rain,19.97222222,19.97222222,0.61,7.6314,5,11.2056,0,1017.8,Partly cloudy throughout the day.
2006-06-14 10:00:00.000 +0200,Mostly Cloudy,rain,20.08888889,20.08888889,0.61,7.8729,22,11.2056,0,1017.62,Partly cloudy throughout the day.
2006-06-14 11:00:00.000 +0200,Partly Cloudy,rain,20.32777778,20.32777778,0.6,6.6493,4,11.3988,0,1017.54,Partly cloudy throughout the day.
2006-06-14 12:00:00.000 +0200,Partly Cloudy,rain,21.25,21.25,0.56,10.6904,23,11.2056,0,1017.3,Partly cloudy throughout the day.
2006-06-14 13:00:00.000 +0200,Partly Cloudy,rain,19.21111111,19.21111111,0.66,10.9963,31,11.2056,0,1017.17,Partly cloudy throughout the day.
2006-06-14 14:00:00.000 +0200,Mostly Cloudy,rain,20.55555556,20.55555556,0.6,2.0447,14,11.3988,0,1016.87,Partly cloudy throughout the day.
2006-06-14 15:00:00.000 +0200,Partly Cloudy,rain,22.68888889,22.68888889,0.48,8.05,2,11.2056,0,1016.21,Partly cloudy throughout the day.
2006-06-14 16:00:00.000 +0200,Partly Cloudy,rain,22.84444444,22.84444444,0.48,11.4149,2,11.2056,0,1015.61,Partly cloudy throughout the day.
2006-06-14 17:00:00.000 +0200,Partly Cloudy,rain,22.37777778,22.37777778,0.45,11.0607,9,10.3523,0,1015.64,Partly cloudy throughout the day.
2006-06-14 18:00:00.000 +0200,Partly Cloudy,rain,22.33333333,22.33333333,0.39,12.4936,39,9.982,0,1015.5,Partly cloudy throughout the day.
2006-06-14 19:00:00.000 +0200,Partly Cloudy,rain,21.25,21.25,0.52,9.0804,21,9.982,0,1015.9,Partly cloudy throughout the day.
2006-06-14 20:00:00.000 +0200,Partly Cloudy,rain,17.94444444,17.94444444,0.6,7.3094,358,10.3523,0,1016.07,Partly cloudy throughout the day.
2006-06-14 21:00:00.000 +0200,Partly Cloudy,rain,16.12777778,16.12777778,0.78,2.898,334,9.982,0,1016.44,Partly cloudy throughout the day.
2006-06-14 22:00:00.000 +0200,Partly Cloudy,rain,16.50555556,16.50555556,0.66,10.7387,50,15.8263,0,1016.95,Partly cloudy throughout the day.
2006-06-14 23:00:00.000 +0200,Mostly Cloudy,rain,15.93888889,15.93888889,0.68,12.5097,38,15.3111,0,1017.38,Partly cloudy throughout the day.
2006-06-15 00:00:00.000 +0200,Mostly Cloudy,rain,14.42222222,14.42222222,0.8,10.3362,281,15.8263,0,1017.7,Partly cloudy until night.
2006-06-15 01:00:00.000 +0200,Mostly Cloudy,rain,13.86111111,13.86111111,0.83,2.898,212,15.8263,0,1017.35,Partly cloudy until night.
2006-06-15 02:00:00.000 +0200,Clear,rain,14.38333333,14.38333333,0.87,2.9785,227,14.9569,0,1018.45,Partly cloudy until night.
2006-06-15 03:00:00.000 +0200,Partly Cloudy,rain,12.28888889,12.28888889,0.9,3.703,283,15.8263,0,1017.35,Partly cloudy until night.
2006-06-15 04:00:00.000 +0200,Partly Cloudy,rain,11.17777778,11.17777778,0.89,3.6064,274,15.7297,0,1017.05,Partly cloudy until night.
2006-06-15 05:00:00.000 +0200,Partly Cloudy,rain,10.17222222,10.17222222,0.92,4.0894,304,14.8764,0,1017.47,Partly cloudy until night.
2006-06-15 06:00:00.000 +0200,Partly Cloudy,rain,10.18888889,10.18888889,0.93,2.2057,327,11.2056,0,1017.85,Partly cloudy until night.
2006-06-15 07:00:00.000 +0200,Partly Cloudy,rain,13.96111111,13.96111111,0.9,7.9373,336,11.2056,0,1018.01,Partly cloudy until night.
2006-06-15 08:00:00.000 +0200,Partly Cloudy,rain,16.35,16.35,0.79,4.8944,338,9.982,0,1017.96,Partly cloudy until night.
2006-06-15 09:00:00.000 +0200,Partly Cloudy,rain,20.07222222,20.07222222,0.67,11.109,309,9.982,0,1017.7,Partly cloudy until night.
2006-06-15 10:00:00.000 +0200,Partly Cloudy,rain,22.2,22.2,0.55,12.7673,301,9.982,0,1017.62,Partly cloudy until night.
2006-06-15 11:00:00.000 +0200,Partly Cloudy,rain,22.64444444,22.64444444,0.53,13.3308,313,11.3988,0,1018,Partly cloudy until night.
2006-06-15 12:00:00.000 +0200,Partly Cloudy,rain,22.87222222,22.87222222,0.5,19.8191,349,11.2056,0,1017.82,Partly cloudy until night.
2006-06-15 13:00:00.000 +0200,Partly Cloudy,rain,23.98333333,23.98333333,0.45,16.9533,347,11.2056,0,1017.91,Partly cloudy until night.
2006-06-15 14:00:00.000 +0200,Partly Cloudy,rain,24.03888889,24.03888889,0.44,13.6528,356,11.3988,0,1017.88,Partly cloudy until night.
2006-06-15 15:00:00.000 +0200,Partly Cloudy,rain,25.07222222,25.07222222,0.42,14.2163,328,9.982,0,1017.51,Partly cloudy until night.
2006-06-15 16:00:00.000 +0200,Partly Cloudy,rain,25.09444444,25.09444444,0.45,12.3004,312,9.982,0,1017.49,Partly cloudy until night.
2006-06-15 17:00:00.000 +0200,Partly Cloudy,rain,25.16111111,25.16111111,0.45,12.4936,340,10.3523,0,1017.63,Partly cloudy until night.
2006-06-15 18:00:00.000 +0200,Mostly Cloudy,rain,24.14444444,24.14444444,0.47,12.5097,310,9.982,0,1017.59,Partly cloudy until night.
2006-06-15 19:00:00.000 +0200,Mostly Cloudy,rain,23.00555556,23.00555556,0.56,8.9516,319,9.982,0,1017.69,Partly cloudy until night.
2006-06-15 20:00:00.000 +0200,Mostly Cloudy,rain,22.68333333,22.68333333,0.63,4.991,273,10.3523,0,1017.76,Partly cloudy until night.
2006-06-15 21:00:00.000 +0200,Mostly Cloudy,rain,20.11666667,20.11666667,0.63,7.9695,260,9.982,0,1017.92,Partly cloudy until night.
2006-06-15 22:00:00.000 +0200,Mostly Cloudy,rain,17.87777778,17.87777778,0.77,3.3327,261,15.8263,0,1018.41,Partly cloudy until night.
2006-06-15 23:00:00.000 +0200,Partly Cloudy,rain,17.01111111,17.01111111,0.82,3.4454,227,15.3111,0,1018.56,Partly cloudy until night.
2006-06-16 00:00:00.000 +0200,Partly Cloudy,rain,15.62777778,15.62777778,0.87,0,0,15.8263,0,1018.79,Partly cloudy starting overnight.
2006-06-16 01:00:00.000 +0200,Clear,rain,14.49444444,14.49444444,0.9,2.9785,244,15.8263,0,1018.79,Partly cloudy starting overnight.
2006-06-16 02:00:00.000 +0200,Clear,rain,15.26666667,15.26666667,0.92,3.4937,211,14.168,0,1018.19,Partly cloudy starting overnight.
2006-06-16 03:00:00.000 +0200,Partly Cloudy,rain,13.97222222,13.97222222,0.86,6.0536,261,15.8263,0,1018.3,Partly cloudy starting overnight.
2006-06-16 04:00:00.000 +0200,Partly Cloudy,rain,13.43888889,13.43888889,0.86,3.1556,257,15.8263,0,1018.12,Partly cloudy starting overnight.
2006-06-16 05:00:00.000 +0200,Partly Cloudy,rain,13.15,13.15,0.9,3.5259,259,14.9569,0,1018.64,Partly cloudy starting overnight.
2006-06-16 06:00:00.000 +0200,Partly Cloudy,rain,13.92222222,13.92222222,0.92,4.669,169,9.982,0,1018.89,Partly cloudy starting overnight.
2006-06-16 07:00:00.000 +0200,Partly Cloudy,rain,16.23888889,16.23888889,0.86,1.4973,176,9.982,0,1018.89,Partly cloudy starting overnight.
2006-06-16 08:00:00.000 +0200,Partly Cloudy,rain,21.01666667,21.01666667,0.72,5.152,236,9.982,0,1018.92,Partly cloudy starting overnight.
2006-06-16 09:00:00.000 +0200,Partly Cloudy,rain,23.93888889,23.93888889,0.58,3.2039,287,9.982,0,1018.24,Partly cloudy starting overnight.
2006-06-16 10:00:00.000 +0200,Partly Cloudy,rain,26.08888889,26.08888889,0.42,4.9266,259,9.982,0,1018.48,Partly cloudy starting overnight.
2006-06-16 11:00:00.000 +0200,Partly Cloudy,rain,27.02777778,26.8,0.38,1.771,225,10.4006,0,1018.56,Partly cloudy starting overnight.
2006-06-16 12:00:00.000 +0200,Partly Cloudy,rain,27.26666667,27.02222222,0.39,5.152,280,9.982,0,1018.55,Partly cloudy starting overnight.
2006-06-16 13:00:00.000 +0200,Partly Cloudy,rain,27.8,27.02222222,0.32,4.669,205,9.982,0,1018.46,Partly cloudy starting overnight.
2006-06-16 14:00:00.000 +0200,Partly Cloudy,rain,27.78333333,27.27777778,0.37,9.9015,252,15.3111,0,1018.35,Partly cloudy starting overnight.
2006-06-16 15:00:00.000 +0200,Partly Cloudy,rain,28.88888889,27.96666667,0.33,3.1878,230,9.982,0,1017.67,Partly cloudy starting overnight.
2006-06-16 16:00:00.000 +0200,Partly Cloudy,rain,28.91111111,28.25,0.37,4.8139,227,9.982,0,1017.17,Partly cloudy starting overnight.
2006-06-16 17:00:00.000 +0200,Partly Cloudy,rain,28.82777778,28.16666667,0.37,3.3649,204,10.3523,0,1017.17,Partly cloudy starting overnight.
2006-06-16 18:00:00.000 +0200,Partly Cloudy,rain,27.87222222,27.42222222,0.38,2.9141,198,9.982,0,1016.59,Partly cloudy starting overnight.
2006-06-16 19:00:00.000 +0200,Partly Cloudy,rain,27.28888889,27.47222222,0.47,2.7531,177,9.982,0,1016.29,Partly cloudy starting overnight.
2006-06-16 20:00:00.000 +0200,Partly Cloudy,rain,23.11111111,23.11111111,0.62,4.3309,222,10.3523,0,1016.96,Partly cloudy starting overnight.
2006-06-16 21:00:00.000 +0200,Partly Cloudy,rain,20.18333333,20.18333333,0.73,3.2361,174,9.982,0,1017.28,Partly cloudy starting overnight.
2006-06-16 22:00:00.000 +0200,Partly Cloudy,rain,19.48888889,19.48888889,0.78,3.0751,180,15.8263,0,1017.49,Partly cloudy starting overnight.
2006-06-16 23:00:00.000 +0200,Partly Cloudy,rain,18.95555556,18.95555556,0.81,5.9248,173,14.9569,0,1017.67,Partly cloudy starting overnight.
2006-06-17 00:00:00.000 +0200,Partly Cloudy,rain,17.24444444,17.24444444,0.87,3.0751,160,15.8263,0,1017.69,Partly cloudy until night.
2006-06-17 01:00:00.000 +0200,Partly Cloudy,rain,16.68888889,16.68888889,0.87,6.1502,179,15.8263,0,1017.5,Partly cloudy until night.
2006-06-17 02:00:00.000 +0200,Partly Cloudy,rain,18.61666667,18.61666667,0.92,3.4776,233,14.9569,0,1017.27,Partly cloudy until night.
2006-06-17 03:00:00.000 +0200,Clear,rain,15.55555556,15.55555556,0.93,3.0912,158,14.9086,0,1017.47,Partly cloudy until night.
2006-06-17 04:00:00.000 +0200,Partly Cloudy,rain,15.55555556,15.55555556,0.93,6.44,180,14.9086,0,1017.18,Partly cloudy until night.
2006-06-17 05:00:00.000 +0200,Partly Cloudy,rain,14.71666667,14.71666667,0.92,2.8819,182,9.982,0,1017.31,Partly cloudy until night.
2006-06-17 06:00:00.000 +0200,Partly Cloudy,rain,17.13888889,17.13888889,0.87,3.1073,179,9.982,0,1017.5,Partly cloudy until night.
2006-06-17 07:00:00.000 +0200,Partly Cloudy,rain,19.96666667,19.96666667,0.78,3.3488,183,9.982,0,1017.78,Partly cloudy until night.
2006-06-17 08:00:00.000 +0200,Partly Cloudy,rain,22.7,22.7,0.66,5.0876,200,9.982,0,1018.03,Partly cloudy until night.
2006-06-17 09:00:00.000 +0200,Partly Cloudy,rain,25.02777778,25.02777778,0.58,9.4185,182,9.982,0,1018.06,Partly cloudy until night.
2006-06-17 10:00:00.000 +0200,Partly Cloudy,rain,27.2,28.00555556,0.56,8.4042,200,9.982,0,1017.87,Partly cloudy until night.
2006-06-17 11:00:00.000 +0200,Partly Cloudy,rain,27.72777778,28.00555556,0.48,9.4668,209,10.3523,0,1017.99,Partly cloudy until night.
2006-06-17 12:00:00.000 +0200,Partly Cloudy,rain,28.88888889,29.33333333,0.48,11.2056,201,9.982,0,1017.95,Partly cloudy until night.
2006-06-17 13:00:00.000 +0200,Partly Cloudy,rain,29.00555556,28.87222222,0.43,12.6546,191,9.982,0,1017.85,Partly cloudy until night.
2006-06-17 14:00:00.000 +0200,Partly Cloudy,rain,29.99444444,29.63888889,0.4,10.8675,191,10.3523,0,1017.8,Partly cloudy until night.
2006-06-17 15:00:00.000 +0200,Partly Cloudy,rain,30.07222222,29.26666667,0.35,11.3183,181,9.982,0,1017.22,Partly cloudy until night.
2006-06-17 16:00:00.000 +0200,Partly Cloudy,rain,30.07222222,29.77777778,0.4,11.3666,173,9.982,0,1016.34,Partly cloudy until night.
2006-06-17 17:00:00.000 +0200,Clear,rain,30.05,29.3,0.36,10.3201,178,11.3988,0,1016.07,Partly cloudy until night.
2006-06-17 18:00:00.000 +0200,Clear,rain,28.95555556,29.15555556,0.46,9.821,233,11.2056,0,1015.59,Partly cloudy until night.
2006-06-17 19:00:00.000 +0200,Partly Cloudy,rain,27.28888889,28.79444444,0.64,7.8407,224,9.982,0,1015.77,Partly cloudy until night.
2006-06-17 20:00:00.000 +0200,Mostly Cloudy,rain,25.46111111,25.46111111,0.65,4.9427,248,10.3523,0,1016.05,Partly cloudy until night.
2006-06-17 21:00:00.000 +0200,Mostly Cloudy,rain,22.89444444,22.89444444,0.78,3.2844,242,9.982,0,1016.39,Partly cloudy until night.
2006-06-17 22:00:00.000 +0200,Partly Cloudy,rain,22.25,22.25,0.8,3.5259,254,15.8263,0,1016.7,Partly cloudy until night.
2006-06-17 23:00:00.000 +0200,Partly Cloudy,rain,21.5,21.5,0.82,3.6708,263,14.9569,0,1016.85,Partly cloudy until night.
2006-06-18 00:00:00.000 +0200,Partly Cloudy,rain,20.56111111,20.56111111,0.84,3.6064,267,15.8263,0,1016.7,Partly cloudy until night.
2006-06-18 01:00:00.000 +0200,Partly Cloudy,rain,19.4,19.4,0.87,3.4293,281,15.8263,0,1016.73,Partly cloudy until night.
2006-06-18 02:00:00.000 +0200,Partly Cloudy,rain,19.28888889,19.28888889,0.91,2.0447,147,8.4203,0,1017.63,Partly cloudy until night.
2006-06-18 03:00:00.000 +0200,Mostly Cloudy,rain,19.38333333,19.38333333,0.87,3.3649,279,15.7297,0,1017.22,Partly cloudy until night.
2006-06-18 04:00:00.000 +0200,Partly Cloudy,rain,17.73333333,17.73333333,0.93,3.0751,220,15.6492,0,1017.6,Partly cloudy until night.
2006-06-18 05:00:00.000 +0200,Partly Cloudy,rain,18.02777778,18.02777778,0.93,3.6386,256,11.5276,0,1017.8,Partly cloudy until night.
2006-06-18 06:00:00.000 +0200,Clear,rain,19.91111111,19.91111111,0.93,0,0,11.0446,0,1018.11,Partly cloudy until night.
2006-06-18 07:00:00.000 +0200,Partly Cloudy,rain,22.62222222,22.62222222,0.79,0.1449,240,11.1251,0,1018.08,Partly cloudy until night.
2006-06-18 08:00:00.000 +0200,Partly Cloudy,rain,25.42777778,25.42777778,0.69,2.8658,293,11.0285,0,1017.92,Partly cloudy until night.
2006-06-18 09:00:00.000 +0200,Partly Cloudy,rain,25.82777778,25.82777778,0.61,3.4454,234,11.2056,0,1018.04,Partly cloudy until night.
2006-06-18 10:00:00.000 +0200,Partly Cloudy,rain,24.9,24.9,0.74,5.0393,251,11.2056,0,1018.66,Partly cloudy until night.
2006-06-18 11:00:00.000 +0200,Mostly Cloudy,rain,27.02777778,28.45555556,0.65,7.3094,265,10.3523,0,1018.89,Partly cloudy until night.
2006-06-18 12:00:00.000 +0200,Partly Cloudy,rain,27.77777778,28.66111111,0.55,5.1198,208,10.0464,0,1018.84,Partly cloudy until night.
2006-06-18 13:00:00.000 +0200,Partly Cloudy,rain,28.86666667,30.11666667,0.55,9.2575,225,11.27,0,1018.46,Partly cloudy until night.
2006-06-18 14:00:00.000 +0200,Partly Cloudy,rain,28.97222222,29.53888889,0.49,8.1949,226,11.4471,0,1018.46,Partly cloudy until night.
2006-06-18 15:00:00.000 +0200,Partly Cloudy,rain,29.90555556,30.69444444,0.49,5.0393,264,11.27,0,1017.39,Partly cloudy until night.
2006-06-18 16:00:00.000 +0200,Partly Cloudy,rain,29.95,30.75,0.49,4.9749,237,11.27,0,1016.91,Partly cloudy until night.
2006-06-18 17:00:00.000 +0200,Partly Cloudy,rain,28.2,29.76111111,0.6,8.3237,265,11.4471,0,1016.9,Partly cloudy until night.
2006-06-18 18:00:00.000 +0200,Partly Cloudy,rain,27.89444444,29.13333333,0.58,11.0446,259,11.27,0,1016.95,Partly cloudy until night.
2006-06-18 19:00:00.000 +0200,Partly Cloudy,rain,27.82222222,29.88333333,0.66,3.6386,265,11.2056,0,1016.59,Partly cloudy until night.
2006-06-18 20:00:00.000 +0200,Mostly Cloudy,rain,25.53888889,25.53888889,0.75,3.2039,223,11.3988,0,1016.76,Partly cloudy until night.
2006-06-18 21:00:00.000 +0200,Partly Cloudy,rain,22.83888889,22.83888889,0.79,0.2898,300,9.982,0,1016.68,Partly cloudy until night.
2006-06-18 22:00:00.000 +0200,Partly Cloudy,rain,21.71111111,21.71111111,0.87,3.0751,150,14.9086,0,1017.67,Partly cloudy until night.
2006-06-18 23:00:00.000 +0200,Partly Cloudy,rain,20.90555556,20.90555556,0.86,2.7209,163,14.168,0,1017.76,Partly cloudy until night.
2006-06-19 00:00:00.000 +0200,Partly Cloudy,rain,19.46666667,19.46666667,0.93,3.22,190,14.9086,0,1017.7,Partly cloudy until afternoon.
2006-06-19 01:00:00.000 +0200,Partly Cloudy,rain,20,20,0.93,6.44,160,14.9086,0,1017.6,Partly cloudy until afternoon.
2006-06-19 02:00:00.000 +0200,Clear,rain,21.15555556,21.15555556,0.89,3.3971,186,14.0875,0,1015.35,Partly cloudy until afternoon.
2006-06-19 03:00:00.000 +0200,Partly Cloudy,rain,18.81666667,18.81666667,0.97,11.27,180,6.2951,0,1017.5,Partly cloudy until afternoon.
2006-06-19 04:00:00.000 +0200,Partly Cloudy,rain,18.33333333,18.33333333,0.97,3.1878,178,6.2951,0,1017.18,Partly cloudy until afternoon.
2006-06-19 05:00:00.000 +0200,Partly Cloudy,rain,19.03888889,19.03888889,0.93,5.7477,170,6.8425,0,1017.15,Partly cloudy until afternoon.
2006-06-19 06:00:00.000 +0200,Clear,rain,20.00555556,20.00555556,0.93,4.6046,150,6.2951,0,1016.78,Partly cloudy until afternoon.
2006-06-19 07:00:00.000 +0200,Clear,rain,22.68888889,22.68888889,0.84,4.7173,186,8.05,0,1016.68,Partly cloudy until afternoon.
2006-06-19 08:00:00.000 +0200,Partly Cloudy,rain,25.77777778,25.77777778,0.65,5.2808,226,9.982,0,1016.77,Partly cloudy until afternoon.
2006-06-19 09:00:00.000 +0200,Partly Cloudy,rain,27.15555556,27.41111111,0.48,11.9462,259,9.982,0,1016.56,Partly cloudy until afternoon.
2006-06-19 10:00:00.000 +0200,Partly Cloudy,rain,27.2,27.46111111,0.48,12.0106,241,9.982,0,1016.27,Partly cloudy until afternoon.
2006-06-19 11:00:00.000 +0200,Partly Cloudy,rain,28.72222222,28.98333333,0.47,9.4346,252,10.0303,0,1016.26,Partly cloudy until afternoon.
2006-06-19 12:00:00.000 +0200,Partly Cloudy,rain,28.86666667,29.40555556,0.49,11.0124,220,9.982,0,1016.07,Partly cloudy until afternoon.
2006-06-19 13:00:00.000 +0200,Partly Cloudy,rain,30.00555556,30.74444444,0.48,4.9749,201,9.982,0,1015.69,Partly cloudy until afternoon.
2006-06-19 14:00:00.000 +0200,Partly Cloudy,rain,30.05555556,31.12222222,0.5,9.8532,246,10.3523,0,1015.46,Partly cloudy until afternoon.
2006-06-19 15:00:00.000 +0200,Partly Cloudy,rain,31.06666667,31.89444444,0.46,7.4221,278,9.982,0,1015.17,Partly cloudy until afternoon.
2006-06-19 16:00:00.000 +0200,Partly Cloudy,rain,31.16111111,32.48888889,0.48,7.406,311,9.982,0,1014.86,Partly cloudy until afternoon.
2006-06-19 17:00:00.000 +0200,Clear,rain,31.08333333,32.30555556,0.48,9.9659,254,10.3523,0,1014.45,Partly cloudy until afternoon.
2006-06-19 18:00:00.000 +0200,Partly Cloudy,rain,30.09444444,32.64444444,0.58,11.2217,261,9.982,0,1014.35,Partly cloudy until afternoon.
2006-06-19 19:00:00.000 +0200,Clear,rain,27.98333333,30.11666667,0.66,9.4024,262,9.982,0,1014.18,Partly cloudy until afternoon.
2006-06-19 20:00:00.000 +0200,Clear,rain,26.71666667,28.12777778,0.66,4.9105,266,10.3523,0,1014.33,Partly cloudy until afternoon.
2006-06-19 21:00:00.000 +0200,Partly Cloudy,rain,24.00555556,24.00555556,0.79,4.6207,252,9.982,0,1014.3,Partly cloudy until afternoon.
2006-06-19 22:00:00.000 +0200,Partly Cloudy,rain,22.33888889,22.33888889,0.84,3.0751,250,15.8263,0,1015.08,Partly cloudy until afternoon.
2006-06-19 23:00:00.000 +0200,Clear,rain,22.17222222,22.17222222,0.86,4.025,233,15.3111,0,1015.08,Partly cloudy until afternoon.
